PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,ID_CODE,AREA,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,WAVE,SUB_REG,INTSITE,MODE_F,MODE_FX,CATCH,CNTRBTRS,PARTY,FIRST,NUM_TYP4,NUM_TYP6,NUM_TYP2,NUM_TYP3,AREA_X,ON_LIST,CNTY,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,KOD,ASG_CODE,MODE_ASG,NEW_LIST,PRT_CODE,CELLTYPE,REGION,STRAT_INTERVAL,ZIP,MONTH,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,MODE2001,DIST,GEAR,TSN1,TSN2,PVT_RES,SEX,AGE,ART_REEF,ADD_PH,F_BY_P,SEP_FISH,DATE1,PRIM1,PRIM2,TURTLE,REEFCODE,AREA_NC,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,DATE_PUBLISHED
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021253weS:8AM-8PM,2024112531592520240209,2024,6,12,99,12,1592520240209019,1,2.00,,3,0,1,6,1448,1,3,2,1,,,0,0,0,0,1,,99,,,,Y,we,1592520240209,1,,1592520240209019,,5,S:8AM-8PM,33410,02,,,PALM BEACH,1627,0,1,1,,,,1,34,-1,1,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,3558.5250288,2024021253weS:8AM-8PM,,0,1592520240209019,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021253weS:8AM-8PM,2024112531592520240209,2024,0,26,25,12,1592520240209020,1,2.00,,0,0,1,6,1448,1,3,2,1,,,0,0,0,0,1,,99,,,,O,we,1592520240209,1,,1592520240209020,,5,S:8AM-8PM,49051,02,,,,1627,0,1,1,,,,1,40,-1,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,3558.5250288,2024021253weS:8AM-8PM,,0,1592520240209020,05/05/2025
UNIDENTIFIED (SURFACE FISH),FLORIDA POMPANO,2024021263weS:8AM-8PM,2024112631592520240217,2024,6,12,85,12,1592520240217003,1,2.50,0.00,250,40,1,6,341,5,3,2,1,,,0,0,1,0,1,,85,,,,Y,we,1592520240217,1,,1592520240217003,1,6,S:8AM-8PM,33455,02,,,MARTIN,1108,5,1,1,168708,,,1,82,-1,1,8,8,02AUG24:11:17,8835280901,1000000003,,,,,,3185.9419119,2024021263weS:8AM-8PM,,0,1592520240217003,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021263weS:8AM-8PM,2024112631592520240217,2024,6,12,85,12,1592520240217004,1,2.00,0.00,6,3,1,6,341,5,3,2,1,,,0,0,0,0,1,,85,,,,Y,we,1592520240217,1,,1592520240217004,,6,S:8AM-8PM,33455,02,,,MARTIN,1113,5,1,1,,,,1,59,-1,1,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,3185.9419119,2024021263weS:8AM-8PM,,0,1592520240217004,05/05/2025
FLORIDA POMPANO,CREVALLE JACK,2024021263weS:8AM-8PM,2024112631592520240217,2024,0,26,121,12,1592520240217005,1,3.50,0.00,12,12,1,6,341,5,3,2,1,,,0,0,0,0,1,,85,,,,O,we,1592520240217,1,,1592520240217005,,6,S:8AM-8PM,49457,02,,,,1133,5,1,1,168609,168708,,1,64,-1,2,8,8,02AUG24:11:17,8835280303,8835280901,,,,,,3185.9419119,2024021263weS:8AM-8PM,,0,1592520240217005,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021263weS:8AM-8PM,2024112631592520240217,2024,6,12,85,12,1592520240217006,1,2.00,0.00,0,0,1,6,341,5,3,1,1,,,0,0,0,1,1,,85,,,,Y,we,1592520240217,1,,1592520240217006,1,6,S:8AM-8PM,33455,02,1,0,MARTIN,1139,5,1,1,,,,1,87,-1,1,1,8,02AUG24:11:17,1000000003,1000000003,,,,,,3185.9419119,2024021263weS:8AM-8PM,,0,1592520240217006,05/05/2025
KINGFISH GENUS,FLORIDA POMPANO,2024021263weS:8AM-8PM,2024112631592520240217,2024,6,12,85,12,1592520240217007,1,5.00,0.00,100,16,1,6,341,5,3,2,1,,,0,0,2,0,1,,85,,,,Y,we,1592520240217,1,,1592520240217007,1,6,S:8AM-8PM,34997,02,,,MARTIN,1256,5,1,1,168708,169273,,2,65,-1,1,8,8,02AUG24:11:17,8835280901,8835440600,,,,,,3185.9419119,2024021263weS:8AM-8PM,,0,1592520240217007,05/05/2025
UNIDENTIFIED (SURFACE FISH),FLORIDA POMPANO,2024021263weS:8AM-8PM,2024112631592520240217,2024,6,12,111,12,1592520240217008,1,7.50,0.00,50,8,1,6,341,5,3,2,1,,,0,0,1,0,1,,85,,,,Y,we,1592520240217,1,,1592520240217008,1,6,S:8AM-8PM,34952,02,0,1,ST LUCIE,1354,5,1,1,168708,,,1,64,-1,1,8,8,02AUG24:11:17,8835280901,1000000003,,,,,,3185.9419119,2024021263weS:8AM-8PM,,0,1592520240217008,05/05/2025
UNIDENTIFIED (SURFACE FISH),FLORIDA POMPANO,2024021263weS:8AM-8PM,2024112631592520240217,2024,6,12,85,12,1592520240217009,1,7.50,0.00,50,12,1,6,341,5,3,2,1,,,0,0,3,0,1,,85,,,,Y,we,1592520240217,1,,1592520240217009,1,6,S:8AM-8PM,34957,02,0,1,MARTIN,1354,5,1,1,168708,,,1,61,-1,2,8,8,02AUG24:11:17,8835280901,1000000003,,,,,,3185.9419119,2024021263weS:8AM-8PM,,0,1592520240217009,05/05/2025
UNIDENTIFIED (SURFACE FISH),FLORIDA POMPANO,2024021263weS:8AM-8PM,2024112631592520240217,2024,6,12,99,12,1592520240217010,1,4.00,0.00,7,4,1,6,341,5,3,2,1,,,0,0,0,0,1,,85,,,,Y,we,1592520240217,1,,1592520240217010,,6,S:8AM-8PM,33412,02,,,PALM BEACH,1400,5,1,1,168708,,,1,63,-1,1,8,8,02AUG24:11:17,8835280901,1000000003,,,,,,2932.3522341,2024021263weS:8AM-8PM,,0,1592520240217010,05/05/2025
UNIDENTIFIED (SURFACE FISH),FLORIDA POMPANO,2024021263weS:8AM-8PM,2024112631592520240217,2024,4,25,17,12,1592520240217011,1,2.00,0.00,1,1,1,6,341,5,3,2,1,,,0,0,0,0,1,,85,,,,O,we,1592520240217,1,,1592520240217011,,6,S:8AM-8PM,01776,02,,,MIDDLESEX,1411,5,1,1,168708,,,1,21,-1,1,8,8,02AUG24:11:17,8835280901,1000000003,,,,,,2932.3522341,2024021263weS:8AM-8PM,,0,1592520240217011,05/05/2025
UNIDENTIFIED (SURFACE FISH),FLORIDA POMPANO,2024021263weS:8AM-8PM,2024112631592520240217,2024,0,50,15,12,1592520240217012,1,3.00,0.00,15,15,1,6,341,5,3,2,1,,,0,0,0,0,1,,85,,,,O,we,1592520240217,1,,1592520240217012,,6,S:8AM-8PM,05657,02,,,,1414,5,1,1,168708,,,1,76,-1,1,8,8,02AUG24:11:17,8835280901,1000000003,,,,,,2932.3522341,2024021263weS:8AM-8PM,,0,1592520240217012,05/05/2025
KINGFISH GENUS,FLORIDA POMPANO,2024021263weS:8AM-8PM,2024112631592520240217,2024,0,26,125,12,1592520240217013,1,4.50,0.00,4,4,1,6,341,5,3,2,1,,,0,0,4,0,1,,85,,,,O,we,1592520240217,1,,1592520240217013,1,6,S:8AM-8PM,48324,02,,,,1436,5,1,1,168708,169273,,1,59,-1,1,8,8,02AUG24:11:17,8835280901,8835440600,,,,,,2932.3522341,2024021263weS:8AM-8PM,,0,1592520240217013,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021263weS:8AM-8PM,2024112631592520240217,2024,5,24,13,12,1592520240217014,1,1.00,0.00,40,40,1,6,341,5,3,2,1,,,0,0,0,0,1,,85,,,,O,we,1592520240217,1,,1592520240217014,,6,S:8AM-8PM,21157,02,,,,1608,5,1,1,,,,1,69,-1,1,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,2932.3522341,2024021263weS:8AM-8PM,,0,1592520240217014,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011263wdS:8AM-8PM,2024112631592620240111,2024,6,12,99,12,1592620240111001,1,2.00,0.00,150,5,1,6,341,5,3,2,1,,,0,0,0,0,1,,85,,,,Y,wd,1592620240111,1,,1592620240111001,,6,S:8AM-8PM,33412,01,,,PALM BEACH,945,5,1,1,,,,1,74,-1,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,48094.184008,2024011263wdS:8AM-8PM,,0,1592620240111001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011263wdS:8AM-8PM,2024112631592620240111,2024,6,12,85,12,1592620240111002,1,2.00,0.00,275,50,1,6,341,5,3,2,1,,,0,0,0,0,1,,85,,,,Y,wd,1592620240111,1,,1592620240111002,,6,S:8AM-8PM,34996,01,,,MARTIN,956,5,1,1,,,,1,68,-1,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,48094.184008,2024011263wdS:8AM-8PM,,0,1592620240111002,05/05/2025
UNIDENTIFIED (SURFACE FISH),FLORIDA POMPANO,2024011263wdS:8AM-8PM,2024112631592620240111,2024,6,12,99,12,1592620240111003,1,2.50,0.00,40,7,1,6,341,5,3,1,1,,,0,0,2,1,1,,85,,,,Y,wd,1592620240111,1,,1592620240111003,1,6,S:8AM-8PM,33414,01,4,0,PALM BEACH,1001,5,1,1,168708,,,1,70,-1,2,1,8,02AUG24:11:17,8835280901,1000000003,,,,,,48094.184008,2024011263wdS:8AM-8PM,,0,1592620240111003,05/05/2025
UNIDENTIFIED (SURFACE FISH),FLORIDA POMPANO,2024011263wdS:8AM-8PM,2024112631592620240111,2024,6,12,85,12,1592620240111004,1,4.00,0.00,90,40,1,6,341,5,3,2,1,,,0,0,2,0,1,,85,,,,Y,wd,1592620240111,1,,1592620240111004,1,6,S:8AM-8PM,34990,01,,,MARTIN,1037,5,1,1,168708,,,1,18,-1,2,8,8,02AUG24:11:17,8835280901,1000000003,,,,,,48094.184008,2024011263wdS:8AM-8PM,,0,1592620240111004,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011263wdS:8AM-8PM,2024112631592620240111,2024,6,12,99,12,1592620240111005,1,1.00,0.00,3,0,1,6,341,5,3,1,1,,,0,0,1,1,1,,85,,,,Y,wd,1592620240111,1,,1592620240111005,1,6,S:8AM-8PM,33401,01,1,0,PALM BEACH,1039,5,1,1,,,,2,27,-1,1,1,8,02AUG24:11:17,1000000003,1000000003,,,,,,48094.184008,2024011263wdS:8AM-8PM,,0,1592620240111005,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011263wdS:8AM-8PM,2024112631592620240111,2024,6,12,85,12,1592620240111006,1,3.50,0.00,20,8,1,6,341,5,3,2,1,,,0,0,4,0,1,,85,,,,Y,wd,1592620240111,1,,1592620240111006,1,6,S:8AM-8PM,33455,01,,,MARTIN,1050,5,1,1,,,,1,65,-1,1,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,48094.184008,2024011263wdS:8AM-8PM,,0,1592620240111006,05/05/2025
UNIDENTIFIED (SURFACE FISH),BLUEFISH,2024021253wdS:8AM-8PM,2024112531592620240207,2024,6,12,99,12,1592620240207001,1,5.00,,30,15,1,6,1448,1,3,2,1,,,0,0,0,0,1,,99,,,,Y,wd,1592620240207,1,,1592620240207001,,5,S:8AM-8PM,33470,02,,,PALM BEACH,1124,0,1,1,168559,,,1,46,-1,2,8,8,02AUG24:11:17,8835250101,1000000003,,,,,,8877.9388053,2024021253wdS:8AM-8PM,,0,1592620240207001,05/05/2025
UNIDENTIFIED (SURFACE FISH),GULF KINGFISH,2024021263weS:8AM-8PM,2024112631592620240223,2024,6,12,85,12,1592620240223001,1,5.00,0.00,90,20,1,6,3606,5,3,1,1,,,0,0,1,1,1,,85,,,,Y,we,1592620240223,1,,1592620240223001,1,6,S:8AM-8PM,99998,02,1,0,MARTIN,1335,5,1,1,169275,,,1,80,-1,2,1,8,02AUG24:11:17,8835440602,1000000003,,,,,,21228.871419,2024021263weS:8AM-8PM,,0,1592620240223001,05/05/2025
UNIDENTIFIED (SURFACE FISH),BLACK DRUM,2024011263weS:8AM-8PM,2024112631593120240113,2024,6,12,9,12,1593120240113001,1,3.00,0.00,200,50,1,6,75,2,3,1,1,,,0,0,2,2,1,,9,,,,Y,we,1593120240113,1,,1593120240113001,1,6,S:8AM-8PM,32905,01,2,0,BREVARD,1105,2,1,1,169288,,,1,60,-1,1,1,8,02AUG24:11:17,8835440801,1000000003,,,,,,3775.7758399,2024011263weS:8AM-8PM,,0,1593120240113001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011263weS:8AM-8PM,2024112631593120240113,2024,6,12,85,12,1593120240113004,1,1.00,,100,10,1,6,75,2,3,2,1,,,0,0,0,0,1,,9,,,,Y,we,1593120240113,1,,1593120240113004,,6,S:8AM-8PM,34997,01,,,MARTIN,1244,2,1,1,,,,1,60,-1,1,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,3775.7758399,2024011263weS:8AM-8PM,,0,1593120240113004,05/05/2025
UNIDENTIFIED (SURFACE FISH),BLACK DRUM,2024011263weS:8AM-8PM,2024112631593120240113,2024,6,12,95,12,1593120240113005,1,7.00,0.00,50,1,1,6,75,2,3,1,1,,,0,0,2,6,1,,9,,,,Y,we,1593120240113,1,,1593120240113005,1,6,S:8AM-8PM,32792,01,6,0,ORANGE,1256,2,1,1,169288,,,1,30,-1,1,1,8,02AUG24:11:17,8835440801,1000000003,,,,,,3775.7758399,2024011263weS:8AM-8PM,,0,1593120240113005,05/05/2025
UNIDENTIFIED (SURFACE FISH),SHEEPSHEAD,2024011263weS:8AM-8PM,2024112631593120240113,2024,6,12,61,12,1593120240113009,1,1.00,,100,5,1,6,75,2,3,2,1,,,0,0,0,0,1,,9,,,,Y,we,1593120240113,1,,1593120240113009,,6,S:8AM-8PM,32958,01,,,INDIAN RIVER,1341,2,1,1,169189,,,1,42,-1,1,8,8,02AUG24:11:17,8835430301,1000000003,,,,,,3775.7758399,2024011263weS:8AM-8PM,,0,1593120240113009,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011263weS:8AM-8PM,2024112631593120240113,2024,6,12,69,12,1593120240113010,1,3.50,0.00,30,1,1,6,75,2,3,2,1,,,0,0,1,0,1,,9,,,,Y,we,1593120240113,1,,1593120240113010,1,6,S:8AM-8PM,34714,01,,,LAKE,1347,2,1,1,,,,1,41,-1,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,3775.7758399,2024011263weS:8AM-8PM,,0,1593120240113010,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011263weS:8AM-8PM,2024112631593120240113,2024,6,12,69,12,1593120240113011,1,3.50,,30,1,1,6,75,2,3,2,1,,,0,0,0,0,1,,9,,,,Y,we,1593120240113,1,,1593120240113011,,6,S:8AM-8PM,34714,01,,,LAKE,1347,2,1,1,,,,2,32,-1,1,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,3775.7758399,2024011263weS:8AM-8PM,,0,1593120240113011,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011263weS:8AM-8PM,2024112631593120240113,2024,6,12,69,12,1593120240113012,1,3.50,,30,1,1,6,75,2,3,2,1,,,0,0,0,0,1,,9,,,,Y,we,1593120240113,1,,1593120240113012,,6,S:8AM-8PM,34714,01,,,LAKE,1347,2,1,1,,,,1,20,-1,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,3775.7758399,2024011263weS:8AM-8PM,,0,1593120240113012,05/05/2025
UNIDENTIFIED (SURFACE FISH),BLACK DRUM,2024011263weS:8AM-8PM,2024112631593120240113,2024,6,12,61,12,1593120240113016,1,8.00,0.00,220,50,1,6,75,2,3,1,1,,,0,0,3,5,1,,9,,,,Y,we,1593120240113,1,,1593120240113016,1,6,S:8AM-8PM,32967,01,5,0,INDIAN RIVER,1417,2,1,1,169288,,,1,38,-1,1,1,8,02AUG24:11:17,8835440801,1000000003,,,,,,2702.2266473,2024011263weS:8AM-8PM,,0,1593120240113016,05/05/2025
UNIDENTIFIED (SURFACE FISH),BLACK DRUM,2024011263weS:8AM-8PM,2024112631593120240113,2024,6,12,61,12,1593120240113017,1,8.00,0.00,40,10,1,6,75,2,3,1,1,,,0,0,3,6,1,,9,,,,Y,we,1593120240113,1,,1593120240113017,1,6,S:8AM-8PM,32967,01,6,0,INDIAN RIVER,1417,2,1,1,169288,,,1,13,-1,2,1,8,02AUG24:11:17,8835440801,1000000003,,,,,,2702.2266473,2024011263weS:8AM-8PM,,0,1593120240113017,05/05/2025
RED DRUM,COMMON SNOOK,2024011263weS:8AM-8PM,2024112631593120240113,2024,6,12,95,12,1593120240113018,1,12.00,0.00,150,16,1,6,75,2,3,1,1,,,0,0,2,4,1,,9,,,,Y,we,1593120240113,1,,1593120240113018,1,6,S:8AM-8PM,32792,01,5,0,ORANGE,1454,2,1,1,167648,169290,,1,25,-1,1,1,8,02AUG24:11:17,8835010105,8835440901,,,,,,2702.2266473,2024011263weS:8AM-8PM,,0,1593120240113018,05/05/2025
RED DRUM,COMMON SNOOK,2024011263weS:8AM-8PM,2024112631593120240113,2024,6,12,95,12,1593120240113019,1,12.00,0.00,150,16,1,6,75,2,3,1,1,,,0,0,2,2,1,,9,,,,Y,we,1593120240113,1,,1593120240113019,1,6,S:8AM-8PM,32792,01,4,0,ORANGE,1454,2,1,1,167648,169290,,2,20,-1,2,1,8,02AUG24:11:17,8835010105,8835440901,,,,,,2702.2266473,2024011263weS:8AM-8PM,,0,1593120240113019,05/05/2025
RED DRUM,COMMON SNOOK,2024011263weS:8AM-8PM,2024112631593120240113,2024,6,12,95,12,1593120240113020,1,12.00,0.00,150,16,1,6,75,2,3,1,1,,,0,0,2,2,1,,9,,,,Y,we,1593120240113,1,,1593120240113020,1,6,S:8AM-8PM,32792,01,4,0,ORANGE,1454,2,1,1,167648,169290,,1,22,-1,2,1,8,02AUG24:11:17,8835010105,8835440901,,,,,,2702.2266473,2024011263weS:8AM-8PM,,0,1593120240113020,05/05/2025
RED DRUM,COMMON SNOOK,2024011263weS:8AM-8PM,2024112631593120240113,2024,6,12,86,12,1593120240113021,1,1.50,,300,5,1,6,75,2,3,2,1,,,0,0,0,0,1,,9,,,,Y,we,1593120240113,1,,1593120240113021,,6,S:8AM-8PM,33170,01,,,MIAMI-DADE,1509,2,1,1,167648,169290,,1,23,-1,1,8,8,02AUG24:11:17,8835010105,8835440901,,,,,,2702.2266473,2024011263weS:8AM-8PM,,0,1593120240113021,05/05/2025
RED DRUM,COMMON SNOOK,2024011263weS:8AM-8PM,2024112631593120240113,2024,6,12,127,12,1593120240113022,1,1.50,,120,0,1,6,75,2,3,2,1,,,0,0,0,0,1,,9,,,,Y,we,1593120240113,1,,1593120240113022,,6,S:8AM-8PM,32763,01,,,VOLUSIA,1509,2,1,1,167648,169290,,1,20,-1,2,8,8,02AUG24:11:17,8835010105,8835440901,,,,,,2702.2266473,2024011263weS:8AM-8PM,,0,1593120240113022,05/05/2025
RED DRUM,COMMON SNOOK,2024011263weS:8AM-8PM,2024112631593120240113,2024,6,12,127,12,1593120240113023,1,1.50,,60,0,1,6,75,2,3,2,1,,,0,0,0,0,1,,9,,,,Y,we,1593120240113,1,,1593120240113023,,6,S:8AM-8PM,32763,01,,,VOLUSIA,1509,2,1,1,167648,169290,,1,19,-1,2,8,8,02AUG24:11:17,8835010105,8835440901,,,,,,2702.2266473,2024011263weS:8AM-8PM,,0,1593120240113023,05/05/2025
UNIDENTIFIED (SURFACE FISH),SHEEPSHEAD,2024011263weS:8AM-8PM,2024112631593120240113,2024,5,51,67,12,1593120240113024,1,5.00,,40,10,1,6,75,2,3,2,1,,,0,0,0,0,1,,9,,,,O,we,1593120240113,1,,1593120240113024,,6,S:8AM-8PM,24151,01,,,,1519,2,1,1,169189,,,1,67,-1,1,8,8,02AUG24:11:17,8835430301,1000000003,,,,,,2702.2266473,2024011263weS:8AM-8PM,,0,1593120240113024,05/05/2025
UNIDENTIFIED (SURFACE FISH),BLACK DRUM,2024011263weS:8AM-8PM,2024112631593120240113,2024,6,12,97,12,1593120240113027,1,10.00,0.00,50,0,1,6,75,2,3,1,1,,,0,0,3,12,1,,9,,,,Y,we,1593120240113,1,,1593120240113027,1,6,S:8AM-8PM,34758,01,12,0,OSCEOLA,1546,2,1,1,169288,,,1,61,-1,1,1,8,02AUG24:11:17,8835440801,1000000003,,,,,,2702.2266473,2024011263weS:8AM-8PM,,0,1593120240113027,05/05/2025
UNIDENTIFIED (SURFACE FISH),BLACK DRUM,2024011263weS:8AM-8PM,2024112631593120240113,2024,6,12,95,12,1593120240113028,1,6.00,0.00,25,5,1,6,75,2,3,1,1,,,0,0,1,1,1,,9,,,,Y,we,1593120240113,1,,1593120240113028,1,6,S:8AM-8PM,32824,01,1,0,ORANGE,1602,2,1,1,169288,,,1,38,-1,1,1,8,02AUG24:11:17,8835440801,1000000003,,,,,,2702.2266473,2024011263weS:8AM-8PM,,0,1593120240113028,05/05/2025
UNIDENTIFIED (SURFACE FISH),BLACK DRUM,2024011263weS:8AM-8PM,2024112631593120240113,2024,6,12,95,12,1593120240113029,1,6.00,0.00,25,5,1,6,75,2,3,1,1,,,0,0,0,1,1,,9,,,,Y,we,1593120240113,1,,1593120240113029,1,6,S:8AM-8PM,32824,01,1,0,ORANGE,1602,2,1,1,169288,,,1,23,-1,2,1,8,02AUG24:11:17,8835440801,1000000003,,,,,,2702.2266473,2024011263weS:8AM-8PM,,0,1593120240113029,05/05/2025
UNIDENTIFIED (SURFACE FISH),BLACK DRUM,2024011263weS:8AM-8PM,2024112631593120240113,2024,6,12,95,12,1593120240113030,1,6.00,0.00,25,5,1,6,75,2,3,1,1,,,0,0,1,1,1,,9,,,,Y,we,1593120240113,1,,1593120240113030,1,6,S:8AM-8PM,32824,01,1,0,ORANGE,1602,2,1,1,169288,,,1,17,-1,2,1,8,02AUG24:11:17,8835440801,1000000003,,,,,,2702.2266473,2024011263weS:8AM-8PM,,0,1593120240113030,05/05/2025
UNIDENTIFIED (SURFACE FISH),BLACK DRUM,2024011263weS:8AM-8PM,2024112631593120240113,2024,6,12,95,12,1593120240113032,1,6.50,0.00,24,3,1,6,75,2,3,2,1,,,0,0,3,0,1,,9,,,,Y,we,1593120240113,1,,1593120240113032,1,6,S:8AM-8PM,32833,01,0,4,ORANGE,1627,2,1,1,169288,,,1,72,-1,2,8,8,02AUG24:11:17,8835440801,1000000003,,,,,,2702.2266473,2024011263weS:8AM-8PM,,0,1593120240113032,05/05/2025
UNIDENTIFIED (SURFACE FISH),BLACK DRUM,2024011263weS:8AM-8PM,2024112631593120240113,2024,6,12,95,12,1593120240113033,1,7.50,0.00,24,3,1,6,75,2,3,2,1,,,0,0,2,0,1,,9,,,,Y,we,1593120240113,1,,1593120240113033,1,6,S:8AM-8PM,32833,01,0,4,ORANGE,1627,2,1,1,169288,,,1,58,-1,2,8,8,02AUG24:11:17,8835440801,1000000003,,,,,,2702.2266473,2024011263weS:8AM-8PM,,0,1593120240113033,05/05/2025
UNIDENTIFIED (SURFACE FISH),BLACK DRUM,2024011263weS:8AM-8PM,2024112631593120240113,2024,6,12,95,12,1593120240113034,1,7.50,0.00,24,0,1,6,75,2,3,2,1,,,0,0,3,0,1,,9,,,,Y,we,1593120240113,1,,1593120240113034,1,6,S:8AM-8PM,32833,01,0,5,ORANGE,1627,2,1,1,169288,,,1,39,-1,1,8,8,02AUG24:11:17,8835440801,1000000003,,,,,,2702.2266473,2024011263weS:8AM-8PM,,0,1593120240113034,05/05/2025
UNIDENTIFIED (SURFACE FISH),BLACK DRUM,2024011263weS:8AM-8PM,2024112631593120240113,2024,6,12,9,12,1593120240113035,1,3.50,0.00,2,0,1,6,75,2,3,1,1,,,0,0,1,4,1,,9,,,,Y,we,1593120240113,1,,1593120240113035,1,6,S:8AM-8PM,32907,01,5,0,BREVARD,1634,2,1,1,169288,,,1,62,-1,1,1,8,02AUG24:11:17,8835440801,1000000003,,,,,,2702.2266473,2024011263weS:8AM-8PM,,0,1593120240113035,05/05/2025
UNIDENTIFIED (SURFACE FISH),BLACK DRUM,2024011263weS:8AM-8PM,2024112631593120240113,2024,6,12,9,12,1593120240113036,1,3.50,,2,0,1,6,75,2,3,2,1,,,0,0,0,0,1,,9,,,,Y,we,1593120240113,1,,1593120240113036,,6,S:8AM-8PM,32907,01,,,BREVARD,1634,2,1,1,169288,,,2,66,-1,2,8,8,02AUG24:11:17,8835440801,1000000003,,,,,,2702.2266473,2024011263weS:8AM-8PM,,0,1593120240113036,05/05/2025
UNIDENTIFIED (SURFACE FISH),BLACK DRUM,2024011263weS:8AM-8PM,2024112631593120240115,2024,6,12,9,12,1593120240115004,1,5.00,0.00,55,8,1,6,75,2,3,1,1,,,0,0,2,2,1,,9,,,,Y,we,1593120240115,1,,1593120240115004,1,6,S:8AM-8PM,32901,01,3,0,BREVARD,1224,2,1,1,169288,,,1,68,-1,2,1,8,02AUG24:11:17,8835440801,1000000003,,,,,,15361.266543,2024011263weS:8AM-8PM,,0,1593120240115004,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011263weS:8AM-8PM,2024112631593120240115,2024,6,12,9,12,1593120240115005,1,2.50,0.00,25,7,1,6,75,2,3,2,1,,,0,0,1,0,1,,9,,,,Y,we,1593120240115,1,,1593120240115005,1,6,S:8AM-8PM,32940,01,,,BREVARD,1445,2,1,1,,,,1,30,-1,1,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,9561.2281581,2024011263weS:8AM-8PM,,0,1593120240115005,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011263weS:8AM-8PM,2024112631593120240115,2024,6,12,9,12,1593120240115006,1,2.50,0.00,45,7,1,6,75,2,3,2,1,,,0,0,3,0,1,,9,,,,Y,we,1593120240115,1,,1593120240115006,1,6,S:8AM-8PM,32940,01,0,2,BREVARD,1445,2,1,1,,,,1,29,-1,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,9561.2281581,2024011263weS:8AM-8PM,,0,1593120240115006,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011263weS:8AM-8PM,2024112631593120240115,2024,6,12,9,12,1593120240115007,1,2.50,0.00,25,7,1,6,75,2,3,2,1,,,0,0,1,0,1,,9,,,,Y,we,1593120240115,1,,1593120240115007,1,6,S:8AM-8PM,32940,01,,,BREVARD,1445,2,1,1,,,,1,26,-1,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,9561.2281581,2024011263weS:8AM-8PM,,0,1593120240115007,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011263weS:8AM-8PM,2024112631593120240115,2024,6,12,9,12,1593120240115008,1,2.50,0.00,25,7,1,6,75,2,3,2,1,,,0,0,2,0,1,,9,,,,Y,we,1593120240115,1,,1593120240115008,1,6,S:8AM-8PM,32935,01,,,BREVARD,1445,2,1,1,,,,1,27,-1,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,9561.2281581,2024011263weS:8AM-8PM,,0,1593120240115008,05/05/2025
