PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,ID_CODE,AREA,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,WAVE,SUB_REG,INTSITE,MODE_F,MODE_FX,CATCH,CNTRBTRS,PARTY,FIRST,NUM_TYP4,NUM_TYP6,NUM_TYP2,NUM_TYP3,AREA_X,ON_LIST,CNTY,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,KOD,NEW_LIST,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,REGION,STRAT_INTERVAL,ZIP,MONTH,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,MODE2001,DIST,GEAR,TSN1,TSN2,PVT_RES,SEX,AGE,ART_REEF,ADD_PH,F_BY_P,SEP_FISH,DATE1,PRIM1,PRIM2,TURTLE,REEFCODE,AREA_NC,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,DATE_PUBLISHED
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171794720241103,2024,4,9,11,9,1794720241103011,C,6.00,0.00,4,2,6,4,737,8,7,3,0,6,2,1,1,2,0,5,,11,6.50,,,Y,we,,1794720241103,3,1794720241103006,1,1,S:8AM-8PM,06384,11,,,NEW LONDON,1328,8,8,1,170479,,,,44,2,1,8,8,04MAR25:11:22,8839010101,1000000003,,,,,,172.43432668,202411917weS:8AM-8PM,,0,1794720241103006,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171794720241103,2024,4,44,9,9,1794720241103012,C,1.00,0.00,35,11,6,4,737,8,7,1,2,2,1,0,0,0,3,5,,11,1.00,,,O,we,,1794720241103,3,1794720241103012,1,1,S:8AM-8PM,02891,11,3,0,WASHINGTON,1400,8,8,8,170479,,,,36,2,1,2,2,04MAR25:11:22,8839010101,1000000003,,,,,,128.72651212,202411917weS:8AM-8PM,,0,1794720241103012,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171794720241103,2024,4,44,9,9,1794720241103013,C,1.00,,15,3,6,4,737,8,7,3,0,2,2,1,1,0,0,5,,11,1.00,,,O,we,,1794720241103,3,1794720241103012,,1,S:8AM-8PM,02891,11,,,WASHINGTON,1400,8,8,1,170479,,,,32,2,2,8,8,04MAR25:11:22,8839010101,1000000003,,,,,,128.72651212,202411917weS:8AM-8PM,,0,1794720241103012,05/05/2025
BLUEFISH,STRIPED BASS,202411917weS:8AM-8PM,202469171794720241103,2024,4,44,1,9,1794720241103014,C,4.00,0.00,2,1,6,4,737,8,7,2,1,2,1,0,0,3,0,5,,11,5.00,,,O,we,,1794720241103,3,1794720241103014,1,1,S:8AM-8PM,02809,11,,,BRISTOL,1412,8,8,1,167680,168559,,,50,2,1,8,8,04MAR25:11:22,8835020102,8835250101,,,,,,128.72651212,202411917weS:8AM-8PM,,0,1794720241103014,05/05/2025
BLUEFISH,STRIPED BASS,202411917weS:8AM-8PM,202469171794720241103,2024,4,33,13,9,1794720241103015,C,4.00,0.00,1,0,6,4,737,8,7,2,1,2,2,0,1,2,0,5,,11,5.00,,,O,we,,1794720241103,3,1794720241103014,1,1,S:8AM-8PM,03229,11,,,MERRIMACK,1413,8,8,1,167680,168559,,,50,2,2,8,8,04MAR25:11:22,8835020102,8835250101,,,,,,128.72651212,202411917weS:8AM-8PM,,0,1794720241103015,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171794720241103,2024,4,9,13,9,1794720241103016,C,5.00,0.00,15,6,6,4,737,8,7,1,2,2,1,0,0,2,4,5,,11,5.50,,,Y,we,,1794720241103,3,1794720241103016,1,1,S:8AM-8PM,06238,11,4,0,TOLLAND,1439,8,8,1,170479,,,,34,2,1,2,2,04MAR25:11:22,8839010101,1000000003,,,,,,128.72651212,202411917weS:8AM-8PM,,0,1794720241103016,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171794720241103,2024,4,9,3,9,1794720241103017,C,5.00,0.00,10,3,6,4,737,8,7,3,0,2,2,1,1,2,0,5,,11,5.50,,,Y,we,,1794720241103,3,1794720241103016,1,1,S:8AM-8PM,06074,11,,,HARTFORD,1440,8,8,1,170479,,,,32,2,2,8,8,04MAR25:11:22,8839010101,1000000003,,,,,,128.72651212,202411917weS:8AM-8PM,,0,1794720241103016,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171794720241103,2024,4,9,11,9,1794720241103018,C,4.50,0.00,30,9,6,4,737,8,7,1,3,3,1,0,0,1,8,5,,11,6.00,,,Y,we,,1794720241103,3,1794720241103018,1,1,S:8AM-8PM,06339,11,8,0,NEW LONDON,1519,8,8,1,170479,,,,62,2,1,2,2,04MAR25:11:22,8839010101,1000000003,,,,,,128.72651212,202411917weS:8AM-8PM,,0,1794720241103018,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171794720241103,2024,4,9,11,9,1794720241103019,C,4.50,0.00,30,5,6,4,737,8,7,3,0,3,2,1,1,1,0,5,,11,6.00,,,Y,we,,1794720241103,3,1794720241103018,1,1,S:8AM-8PM,06365,11,,,NEW LONDON,1519,8,8,1,170479,,,,31,2,2,8,8,04MAR25:11:22,8839010101,1000000003,,,,,,128.72651212,202411917weS:8AM-8PM,,0,1794720241103018,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171794720241103,2024,4,9,11,9,1794720241103020,C,4.50,0.00,4,2,6,4,737,8,7,3,0,3,2,1,1,1,0,5,,11,6.00,,,Y,we,,1794720241103,3,1794720241103018,1,1,S:8AM-8PM,06365,11,,,NEW LONDON,1519,8,8,1,170479,,,,26,2,2,8,8,04MAR25:11:22,8839010101,1000000003,,,,,,128.72651212,202411917weS:8AM-8PM,,0,1794720241103018,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171794720241103,2024,4,9,3,9,1794720241103023,C,5.00,0.00,2,1,6,4,737,8,7,2,1,3,1,0,0,1,0,5,,11,8.00,,,Y,we,,1794720241103,3,1794720241103023,1,1,S:8AM-8PM,06091,11,,,HARTFORD,1549,8,8,1,170479,,,,41,2,1,8,8,04MAR25:11:22,8839010101,1000000003,,,,,,128.72651212,202411917weS:8AM-8PM,,0,1794720241103023,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171794720241103,2024,4,9,3,9,1794720241103024,C,5.00,0.00,2,1,6,4,737,8,7,2,1,3,2,0,1,1,0,5,,11,8.00,,,Y,we,,1794720241103,3,1794720241103023,1,1,S:8AM-8PM,06091,11,,,HARTFORD,1549,8,8,1,170479,,,,61,2,2,8,8,04MAR25:11:22,8839010101,1000000003,,,,,,128.72651212,202411917weS:8AM-8PM,,0,1794720241103024,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171794720241103,2024,4,9,3,9,1794720241103025,C,5.00,0.00,2,1,6,4,737,8,7,2,1,3,2,0,1,1,0,5,,11,8.00,,,Y,we,,1794720241103,3,1794720241103023,1,1,S:8AM-8PM,06091,11,,,HARTFORD,1549,8,8,1,170479,,,,37,2,2,8,8,04MAR25:11:22,8839010101,1000000003,,,,,,128.72651212,202411917weS:8AM-8PM,,0,1794720241103025,05/05/2025
STRIPED BASS,TAUTOG,202411917weS:8AM-8PM,202469171794720241103,2024,4,9,11,9,1794720241103032,C,5.00,0.00,120,24,6,4,737,8,7,1,1,2,1,0,0,1,1,5,,11,6.00,,,Y,we,,1794720241103,3,1794720241103032,1,1,S:8AM-8PM,06249,11,1,0,NEW LONDON,1611,8,8,1,170479,167680,,,46,2,1,1,8,04MAR25:11:22,8839010101,8835020102,,,,,,128.72651212,202411917weS:8AM-8PM,,0,1794720241103032,05/05/2025
STRIPED BASS,TAUTOG,202411917weS:8AM-8PM,202469171794720241103,2024,4,9,11,9,1794720241103033,C,5.00,0.00,5,3,6,4,737,8,7,2,1,2,2,0,1,1,0,5,,11,6.00,,,Y,we,,1794720241103,3,1794720241103032,1,1,S:8AM-8PM,06385,11,,,NEW LONDON,1611,8,8,1,170479,167680,,,39,2,2,8,8,04MAR25:11:22,8839010101,8835020102,,,,,,128.72651212,202411917weS:8AM-8PM,,0,1794720241103033,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),202411917weS:8AM-8PM,202469171794720241103,2024,4,25,15,9,1794720241103034,C,4.00,0.00,5,0,6,4,737,8,7,2,1,2,1,0,0,3,0,5,,11,6.00,,,O,we,,1794720241103,3,1794720241103034,1,1,S:8AM-8PM,01082,11,,,,1616,8,8,1,,,,,40,2,1,8,8,04MAR25:11:22,1000000003,1000000003,,,,,,128.72651212,202411917weS:8AM-8PM,,0,1794720241103034,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),202411917weS:8AM-8PM,202469171794720241103,2024,4,25,15,9,1794720241103035,C,4.00,0.00,1,0,6,4,737,8,7,2,1,2,2,0,1,2,0,5,,11,6.00,,,O,we,,1794720241103,3,1794720241103034,1,1,S:8AM-8PM,01082,11,,,,1617,8,8,1,,,,,11,2,2,8,8,04MAR25:11:22,1000000003,1000000003,,,,,,128.72651212,202411917weS:8AM-8PM,,0,1794720241103035,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171794720241108,2024,4,9,7,9,1794720241108001,C,1.00,0.00,70,35,6,4,673,8,7,2,1,1,8,0,0,1,0,5,,11,1.00,,,Y,we,,1794720241108,3,1794720241108001,1,1,S:8AM-8PM,06426,11,,,MIDDLESEX,1120,8,8,1,170479,,,,57,2,1,8,8,04MAR25:11:22,8839010101,1000000003,,,,,,702.05473407,202411917weS:8AM-8PM,,0,1794720241108001,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,202411917weS:8AM-8PM,202469171794720241115,2024,4,9,5,9,1794720241115001,C,3.50,0.00,10,0,6,4,200,8,7,2,1,1,8,0,0,1,0,5,,9,4.00,,,Y,we,,1794720241115,3,1794720241115001,1,1,S:8AM-8PM,06057,11,,,LITCHFIELD,1237,8,8,1,167680,,,,70,2,1,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,785.39209785,202411917weS:8AM-8PM,,0,1794720241115001,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,202411917weS:8AM-8PM,202469171794720241115,2024,4,9,9,9,1794720241115002,C,5.00,0.00,50,12,6,4,200,8,7,2,1,2,1,0,0,1,0,5,,9,5.50,,,Y,we,,1794720241115,3,1794720241115002,1,1,S:8AM-8PM,06418,11,,,NEW HAVEN,1248,8,8,1,167680,,,,65,2,1,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,785.39209785,202411917weS:8AM-8PM,,0,1794720241115002,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,202411917weS:8AM-8PM,202469171794720241115,2024,4,9,1,9,1794720241115003,C,5.00,0.00,50,12,6,4,200,8,7,2,1,2,2,0,1,1,0,5,,9,5.50,,,Y,we,,1794720241115,3,1794720241115002,1,1,S:8AM-8PM,06468,11,,,FAIRFIELD,1248,8,8,1,167680,,,,72,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,785.39209785,202411917weS:8AM-8PM,,0,1794720241115003,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,202411917weS:8AM-8PM,202469171794720241115,2024,4,9,9,9,1794720241115004,C,2.00,0.00,10,2,6,4,200,8,7,2,1,2,1,0,0,1,0,5,,9,4.00,,,Y,we,,1794720241115,3,1794720241115004,1,1,S:8AM-8PM,06492,11,,,NEW HAVEN,1255,8,8,1,167680,,,,38,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,785.39209785,202411917weS:8AM-8PM,,0,1794720241115004,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,202411917weS:8AM-8PM,202469171794720241115,2024,4,9,9,9,1794720241115005,C,2.00,0.00,6,2,6,4,200,8,7,2,1,2,2,0,1,1,0,5,,9,4.00,,,Y,we,,1794720241115,3,1794720241115004,1,1,S:8AM-8PM,06437,11,,,NEW HAVEN,1255,8,8,1,167680,,,,59,2,1,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,785.39209785,202411917weS:8AM-8PM,,0,1794720241115005,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,202411917weS:8AM-8PM,202469171794720241115,2024,4,25,3,9,1794720241115006,C,3.00,,2,1,6,4,200,8,7,2,1,3,1,0,0,0,0,5,,9,6.00,,,O,we,,1794720241115,3,1794720241115006,,1,S:8AM-8PM,01240,11,,,,1635,8,8,1,167680,,,,30,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,355.72811891,202411917weS:8AM-8PM,,0,1794720241115006,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,202411917weS:8AM-8PM,202469171794720241115,2024,4,25,3,9,1794720241115007,C,3.00,,2,1,6,4,200,8,7,2,1,3,2,0,1,0,0,5,,9,6.00,,,O,we,,1794720241115,3,1794720241115006,,1,S:8AM-8PM,01240,11,,,,1635,8,8,1,167680,,,,30,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,355.72811891,202411917weS:8AM-8PM,,0,1794720241115007,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,202411917weS:8AM-8PM,202469171794720241115,2024,4,25,3,9,1794720241115008,C,3.00,,2,1,6,4,200,8,7,2,1,3,2,0,1,0,0,5,,9,6.00,,,O,we,,1794720241115,3,1794720241115006,,1,S:8AM-8PM,01240,11,,,,1635,8,8,1,167680,,,,65,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,355.72811891,202411917weS:8AM-8PM,,0,1794720241115008,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171794720241116,2024,4,9,9,9,1794720241116001,C,2.50,0.00,100,25,6,4,737,8,7,1,1,1,8,0,0,1,3,5,,11,3.00,,,Y,we,,1794720241116,3,1794720241116001,1,1,S:8AM-8PM,06525,11,3,0,NEW HAVEN,1224,8,8,1,170479,,,,59,2,1,1,8,04MAR25:11:22,8839010101,1000000003,,,,,,166.48726373,202411917weS:8AM-8PM,,0,1794720241116001,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171794720241116,2024,4,9,3,9,1794720241116002,C,2.50,0.00,1,0,6,4,737,8,7,1,4,4,1,0,0,2,5,5,,11,4.50,,,Y,we,,1794720241116,3,1794720241116002,1,1,S:8AM-8PM,06074,11,5,0,HARTFORD,1254,8,8,1,170479,,,,52,2,1,2,2,04MAR25:11:22,8839010101,1000000003,,,,,,166.48726373,202411917weS:8AM-8PM,,0,1794720241116002,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171794720241116,2024,4,9,3,9,1794720241116003,C,2.50,0.00,2,1,6,4,737,8,7,3,0,4,2,1,1,1,0,5,,11,4.50,,,Y,we,,1794720241116,3,1794720241116002,1,1,S:8AM-8PM,06074,11,,,HARTFORD,1254,8,8,1,170479,,,,62,2,2,8,8,04MAR25:11:22,8839010101,1000000003,,,,,,166.48726373,202411917weS:8AM-8PM,,0,1794720241116002,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171794720241116,2024,4,9,3,9,1794720241116004,C,2.50,0.00,3,1,6,4,737,8,7,3,0,4,2,1,1,1,0,5,,11,4.50,,,Y,we,,1794720241116,3,1794720241116002,1,1,S:8AM-8PM,06118,11,,,HARTFORD,1254,8,8,1,170479,,,,47,2,2,8,8,04MAR25:11:22,8839010101,1000000003,,,,,,166.48726373,202411917weS:8AM-8PM,,0,1794720241116002,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171794720241116,2024,4,9,3,9,1794720241116005,C,2.50,0.00,3,1,6,4,737,8,7,3,0,4,2,1,1,1,0,5,,11,4.50,,,Y,we,,1794720241116,3,1794720241116002,1,1,S:8AM-8PM,06074,11,,,HARTFORD,1254,8,8,1,170479,,,,59,2,2,8,8,04MAR25:11:22,8839010101,1000000003,,,,,,166.48726373,202411917weS:8AM-8PM,,0,1794720241116002,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171794720241116,2024,4,9,3,9,1794720241116006,C,4.00,0.00,2,1,6,4,737,8,7,2,1,5,1,0,0,2,0,5,,11,5.00,,,Y,we,,1794720241116,3,1794720241116006,1,1,S:8AM-8PM,06118,11,0,3,HARTFORD,1320,8,8,1,170479,,,,51,2,1,8,8,04MAR25:11:22,8839010101,1000000003,,,,,,166.48726373,202411917weS:8AM-8PM,,0,1794720241116006,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171794720241116,2024,4,9,3,9,1794720241116007,C,4.00,0.00,2,1,6,4,737,8,7,2,1,5,2,0,1,2,0,5,,11,5.00,,,Y,we,,1794720241116,3,1794720241116006,1,1,S:8AM-8PM,06074,11,0,3,HARTFORD,1320,8,8,1,170479,,,,52,2,2,8,8,04MAR25:11:22,8839010101,1000000003,,,,,,166.48726373,202411917weS:8AM-8PM,,0,1794720241116007,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171794720241116,2024,4,9,3,9,1794720241116008,C,4.00,0.00,2,1,6,4,737,8,7,2,1,5,2,0,1,2,0,5,,11,5.00,,,Y,we,,1794720241116,3,1794720241116006,1,1,S:8AM-8PM,06074,11,0,3,HARTFORD,1320,8,8,1,170479,,,,50,2,2,8,8,04MAR25:11:22,8839010101,1000000003,,,,,,166.48726373,202411917weS:8AM-8PM,,0,1794720241116008,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171794720241116,2024,4,9,3,9,1794720241116009,C,4.00,0.00,2,1,6,4,737,8,7,2,1,5,2,0,1,2,0,5,,11,5.00,,,Y,we,,1794720241116,3,1794720241116006,1,1,S:8AM-8PM,06074,11,0,3,HARTFORD,1320,8,8,1,170479,,,,55,2,2,8,8,04MAR25:11:22,8839010101,1000000003,,,,,,166.48726373,202411917weS:8AM-8PM,,0,1794720241116009,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171794720241116,2024,4,9,3,9,1794720241116010,C,4.00,0.00,2,1,6,4,737,8,7,2,1,5,2,0,1,2,0,5,,11,5.00,,,Y,we,,1794720241116,3,1794720241116006,1,1,S:8AM-8PM,06118,11,0,3,HARTFORD,1323,8,8,1,170479,,,,53,2,2,8,8,04MAR25:11:22,8839010101,1000000003,,,,,,166.48726373,202411917weS:8AM-8PM,,0,1794720241116010,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,202412917wdS:8AM-8PM,202469171794720241202,2024,5,36,27,9,1794720241202001,C,3.00,0.00,4,0,6,4,200,8,7,2,1,2,1,0,0,1,0,5,,9,5.50,,,O,wd,,1794720241202,3,1794720241202001,1,1,S:8AM-8PM,12590,12,,,,1407,8,8,1,167680,,,,68,2,1,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,517.81639949,202412917wdS:8AM-8PM,,0,1794720241202001,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,202412917wdS:8AM-8PM,202469171794720241202,2024,5,36,27,9,1794720241202002,C,3.00,0.00,3,0,6,4,200,8,7,2,1,2,2,0,1,1,0,5,,9,5.50,,,O,wd,,1794720241202,3,1794720241202001,1,1,S:8AM-8PM,12590,12,,,,1407,8,8,1,167680,,,,64,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,517.81639949,202412917wdS:8AM-8PM,,0,1794720241202002,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,202412917weS:8AM-8PM,202469171794720241207,2024,4,25,5,9,1794720241207001,C,5.50,0.00,25,3,6,4,200,8,7,2,1,2,1,0,0,1,0,5,,9,6.00,,,O,we,,1794720241207,3,1794720241207001,1,1,S:8AM-8PM,02740,12,,,BRISTOL,1401,8,8,1,167680,,,,37,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,104.99254621,202412917weS:8AM-8PM,,0,1794720241207001,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,202412917weS:8AM-8PM,202469171794720241207,2024,4,25,5,9,1794720241207002,C,5.50,0.00,25,3,6,4,200,8,7,2,1,2,2,0,1,1,0,5,,9,6.00,,,O,we,,1794720241207,3,1794720241207001,1,1,S:8AM-8PM,02740,12,,,BRISTOL,1401,8,8,1,167680,,,,30,2,1,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,104.99254621,202412917weS:8AM-8PM,,0,1794720241207002,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,202412917weS:8AM-8PM,202469171794720241214,2024,4,9,9,9,1794720241214001,C,3.00,0.00,0,0,6,4,200,8,7,2,1,3,1,0,0,1,0,5,,9,5.00,,,Y,we,,1794720241214,3,1794720241214001,1,1,S:8AM-8PM,06473,12,,,NEW HAVEN,1553,8,8,1,167680,,,,29,2,1,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,106.20931733,202412917weS:8AM-8PM,,0,1794720241214001,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,202412917weS:8AM-8PM,202469171794720241214,2024,4,9,9,9,1794720241214002,C,3.00,0.00,20,10,6,4,200,8,7,2,1,3,2,0,1,1,0,5,,9,5.00,,,Y,we,,1794720241214,3,1794720241214001,1,1,S:8AM-8PM,06473,12,,,NEW HAVEN,1553,8,8,1,167680,,,,24,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,106.20931733,202412917weS:8AM-8PM,,0,1794720241214002,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,202412917weS:8AM-8PM,202469171794720241214,2024,4,9,9,9,1794720241214003,C,3.00,0.00,5,0,6,4,200,8,7,2,1,3,2,0,1,1,0,5,,9,5.00,,,Y,we,,1794720241214,3,1794720241214001,1,1,S:8AM-8PM,06473,12,,,NEW HAVEN,1553,8,8,1,167680,,,,29,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,106.20931733,202412917weS:8AM-8PM,,0,1794720241214003,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,202412917weS:8AM-8PM,202469171794720241214,2024,4,9,9,9,1794720241214004,C,2.00,0.00,12,8,6,4,200,8,7,2,1,2,1,0,0,1,0,5,,9,3.00,,,Y,we,,1794720241214,3,1794720241214004,1,1,S:8AM-8PM,06483,12,,,NEW HAVEN,1626,8,8,1,167680,,,,24,2,1,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,106.20931733,202412917weS:8AM-8PM,,0,1794720241214004,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,202412917weS:8AM-8PM,202469171794720241214,2024,4,9,1,9,1794720241214005,C,2.00,,12,8,6,4,200,8,7,2,1,2,2,0,1,0,0,5,,9,3.00,,,Y,we,,1794720241214,3,1794720241214004,,1,S:8AM-8PM,06484,12,,,FAIRFIELD,1626,8,8,1,167680,,,,23,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,106.20931733,202412917weS:8AM-8PM,,0,1794720241214005,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,202412917weS:8AM-8PM,202469171794720241220,2024,4,9,9,9,1794720241220001,C,2.00,0.00,30,6,6,4,200,8,7,2,1,2,1,0,0,1,0,5,,9,2.50,,,Y,we,,1794720241220,3,1794720241220001,1,1,S:8AM-8PM,06437,12,,,NEW HAVEN,1238,8,8,1,167680,,,,59,2,1,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,124.5569318,202412917weS:8AM-8PM,,0,1794720241220001,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,202412917weS:8AM-8PM,202469171794720241220,2024,4,25,25,9,1794720241220002,C,2.00,0.00,6,2,6,4,200,8,7,2,1,2,2,0,1,1,0,5,,9,2.50,,,O,we,,1794720241220,3,1794720241220001,1,1,S:8AM-8PM,02210,12,,,SUFFOLK,1238,8,8,1,167680,,,,60,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,124.5569318,202412917weS:8AM-8PM,,0,1794720241220002,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,202412917weS:8AM-8PM,202469171794720241220,2024,4,9,9,9,1794720241220003,C,1.50,,3,1,6,4,200,8,7,2,1,2,1,0,0,0,0,5,,9,3.00,,,Y,we,,1794720241220,3,1794720241220003,,1,S:8AM-8PM,06461,12,,,NEW HAVEN,1255,8,8,1,167680,,,,45,2,1,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,124.5569318,202412917weS:8AM-8PM,,0,1794720241220003,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,202412917weS:8AM-8PM,202469171794720241220,2024,4,9,9,9,1794720241220004,C,1.50,,3,1,6,4,200,8,7,2,1,2,2,0,1,0,0,5,,9,3.00,,,Y,we,,1794720241220,3,1794720241220003,,1,S:8AM-8PM,06461,12,,,NEW HAVEN,1255,8,8,1,167680,,,,48,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,124.5569318,202412917weS:8AM-8PM,,0,1794720241220004,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171796320241110,2024,4,44,9,9,1796320241110001,C,3.00,0.00,3,3,6,4,737,8,7,1,1,4,1,0,0,2,1,5,,11,4.00,,,O,we,,1796320241110,3,1796320241110001,1,1,S:8AM-8PM,02891,11,1,0,WASHINGTON,1107,8,8,1,170479,,,,40,2,2,1,8,04MAR25:11:22,8839010101,1000000003,,,,,,211.46632037,202411917weS:8AM-8PM,,0,1796320241110001,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171796320241110,2024,4,44,9,9,1796320241110002,C,3.00,0.00,3,3,6,4,737,8,7,2,1,4,2,0,1,2,0,5,,11,4.00,,,O,we,,1796320241110,3,1796320241110001,1,1,S:8AM-8PM,02891,11,,,WASHINGTON,1107,8,8,1,170479,,,,58,2,2,8,8,04MAR25:11:22,8839010101,1000000003,,,,,,211.46632037,202411917weS:8AM-8PM,,0,1796320241110002,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171796320241110,2024,4,44,9,9,1796320241110003,C,3.00,0.00,3,3,6,4,737,8,7,2,1,4,2,0,1,2,0,5,,11,4.00,,,O,we,,1796320241110,3,1796320241110001,1,1,S:8AM-8PM,02891,11,,,WASHINGTON,1107,8,8,1,170479,,,,37,2,2,8,8,04MAR25:11:22,8839010101,1000000003,,,,,,211.46632037,202411917weS:8AM-8PM,,0,1796320241110003,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,202411917weS:8AM-8PM,202469171796320241110,2024,4,44,9,9,1796320241110004,C,3.00,0.00,3,3,6,4,737,8,7,2,1,4,2,0,1,2,0,5,,11,4.00,,,O,we,,1796320241110,3,1796320241110001,1,1,S:8AM-8PM,02891,11,,,WASHINGTON,1107,8,8,1,170479,,,,50,2,2,8,8,04MAR25:11:22,8839010101,1000000003,,,,,,211.46632037,202411917weS:8AM-8PM,,0,1796320241110004,05/05/2025
